Date,AAPL,ABBV,ABT,ACN,AIG,ALL,AMGN,AMZN,APA,APC,AXP,BA,BAC,BAX,BIIB,BK,BMY,C,CAT,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DIS,DOW,DVN,EBAY,EMC,EMR,EXC,F,FB,FCX,FDX,FOXA,GD,GE,GILD,GM,GOOG,GS,HAL,HD,HON,HPQ,IBM,INTC,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NKE,NOV,NSC,ORCL,OXY,PEP,PFE,PG,PM,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU,MTK,XAR,KBE,XBI,KCE,XHE,XHS,XHB,KIE,XME,XES,XOP,XPH,KRE,XRT,XSD,XSW,XTL,XTN
2007-04-27,13.001716,,20.917447,31.762138,1076.190411,48.416455,56.51813,62.599998,66.556866,44.081181,52.694782,73.528043,42.758321,25.176216,47.990002,35.876686,19.896631,479.662611,55.694081,26.683904,22.932545,64.370449,37.307848,44.120916,22.933868,32.333431,55.315998,33.637804,29.805916,32.082864,65.148638,14.381313,14.808787,35.660767,50.847875,6.592492,,26.106986,101.058743,18.374545,63.819653,25.840911,19.766428,,239.266142,199.641827,28.02999,29.678455,43.30048,16.090055,81.741846,16.09992,47.446805,41.362772,19.626976,40.041931,70.334412,26.053723,10.938627,35.802574,16.970118,44.306654,52.170145,63.242465,12.795683,51.712825,35.485956,60.949005,23.764969,11.793138,33.839553,41.640457,17.470848,38.096826,50.125904,17.680921,46.90853,,36.641289,41.489764,14.265308,64.703156,24.125274,80.268683,22.968834,49.097602,40.574349,28.146801,47.915762,23.908389,53.867437,26.875723,53.878656,,21.850476,37.470691,27.811181,38.325264,62.389026,33.914506,21.212077,53.208567,24.461968,30.424818,30.531879,31.303298,21.052261,28.914649,27.755592,,47.031789,17.09301,56.410713,,,31.593819,50.410096,55.929988,31.4004,40.267938,14.728882,37.697152,19.515526,24.65469,,,
2007-04-26,12.861186,,20.972725,31.794985,1070.820199,48.942133,55.874963,62.779999,67.362463,44.21157,52.694782,73.715738,42.716212,25.471164,48.110001,35.89427,19.937556,481.370202,55.120225,26.492849,23.07731,64.86884,37.675389,43.780653,22.526607,32.447871,55.386842,33.563341,29.967813,32.210009,65.210692,14.402357,14.742506,35.355401,50.994617,6.715333,,26.279726,102.048401,18.66416,62.889432,25.139474,20.278337,,240.350059,200.113603,27.924049,30.079619,42.353849,15.994936,81.523698,16.261875,47.498562,41.669746,19.634516,40.122538,68.013935,26.155065,10.407514,36.007368,16.970118,44.695165,52.400946,62.389404,12.746045,51.429821,35.875987,60.497315,22.960179,11.732124,32.339913,41.376418,17.333643,38.111714,50.216645,17.754009,46.91598,,37.191358,40.983415,14.410225,64.617617,24.327531,79.404994,23.159051,49.243029,41.302762,28.413479,47.519091,23.68755,54.17633,26.875723,53.846817,,21.896611,38.144865,27.911779,38.610682,62.536538,34.138136,21.258357,53.216865,24.494758,30.525589,30.183082,31.327169,21.069368,29.156698,27.811428,,47.144885,17.198444,56.394259,,,32.369239,50.284282,56.406887,31.169719,40.267938,14.780673,37.856444,19.64895,24.879079,,,
2007-04-25,12.407063,,21.212266,32.304098,1073.735401,48.918939,55.106738,56.810001,69.154695,44.500289,52.847422,74.052019,43.145731,25.268662,48,35.955808,20.25814,483.527222,55.293894,26.843117,23.920356,63.545511,37.723328,43.966988,22.721753,32.289417,55.486025,33.827352,30.095627,32.541999,66.318813,14.212963,14.903471,33.850915,50.454323,6.453272,,26.870886,101.907027,18.760702,63.120001,24.837856,20.336288,,238.756659,200.816826,27.844595,30.473068,42.590509,15.930257,81.976156,16.387023,47.823897,41.575293,19.506334,39.974757,69.468778,26.307081,10.482292,35.568523,16.924608,44.290125,52.18606,59.690649,12.95563,51.532731,35.848616,60.59769,22.873387,11.684184,31.793166,43.193626,17.287907,38.85623,50.647657,17.488231,47.318179,,37.224199,42.19558,14.419283,64.899903,24.428659,79.309031,23.266049,48.895621,41.637432,28.494292,47.72644,24.015713,54.997523,26.891281,54.157241,,21.712074,38.26971,28.074281,38.697893,62.047421,34.189744,21.343206,53.233463,24.534108,30.492001,30.199306,31.454482,20.949608,29.253518,27.676488,,47.152962,17.016329,56.879569,,,31.33234,50.334606,56.442214,31.031312,40.359517,14.77669,37.752905,19.608923,24.921152,,,
2007-04-24,12.132506,,21.068542,31.811408,1065.1431,48.053118,54.686896,44.75,68.050391,43.773831,51.651741,73.254327,42.63199,24.912084,48.279999,35.700864,19.630615,474.629581,54.97676,27.034169,23.443482,61.844094,37.094784,43.833313,22.339946,32.315825,54.621711,33.752885,29.746272,32.075801,64.652202,14.208754,14.676227,33.582789,50.020751,6.404135,,26.625209,100.992765,18.591752,63.660643,24.381922,20.131042,,238.526888,196.472912,27.447319,30.32649,41.730652,15.846554,79.576499,16.151451,47.68341,41.055799,19.495023,39.820259,68.974131,26.264855,10.363415,35.451497,16.889212,44.05867,51.35038,59.713913,12.854514,50.546499,35.308046,59.873561,22.715586,11.660214,31.04725,43.154797,17.214731,38.297845,50.216645,17.375275,47.20646,,36.419618,41.927064,14.192849,63.984616,24.213762,79.336449,23.242272,48.742116,41.302762,28.155648,48.889401,23.929029,54.191395,26.549015,53.942328,,21.68324,38.194802,27.68737,38.602752,61.022614,33.845695,21.235218,52.254415,24.2062,30.399626,29.891066,30.961142,20.795629,29.17053,27.118119,,46.563247,16.930067,56.163945,,,31.33234,49.495836,55.320611,30.163946,39.489502,14.621313,37.553786,19.546659,24.706111,,,
2007-04-23,12.167639,,21.083282,31.6636,1067.137731,48.029928,55.55338,44.77,67.968923,44.118432,51.855263,73.230867,42.539348,24.815235,48.860001,36.043719,19.44645,477.325829,54.251892,26.691864,23.545668,60.374685,37.606142,44.342346,22.552061,30.889739,54.947599,33.299327,29.891126,31.870956,64.989068,14.107744,14.685696,33.515757,49.407082,6.412324,,27.009079,101.73737,18.728519,62.897384,24.40998,20.087578,,239.301104,197.986156,27.818109,30.249341,40.413256,15.755241,76.926373,16.129366,47.875654,41.150252,19.472403,40.055366,70.61083,26.644892,10.549399,35.575835,16.793134,43.446975,51.485685,59.931054,12.746045,50.597955,35.355944,59.909406,22.707696,11.67111,31.511981,43.279051,17.324496,38.305288,50.352749,17.508165,47.132388,,35.212745,42.579176,14.297008,63.770763,24.017827,80.104175,23.640542,49.630832,41.105894,26.131862,48.636976,24.065247,54.198931,26.712369,53.95029,,21.654404,38.178155,27.873088,38.793032,61.488435,33.966114,21.242931,52.412057,24.278341,30.399626,29.980293,31.088456,20.684423,28.963059,26.876159,,46.757127,16.962016,56.789087,,,31.233158,49.378408,56.071292,30.025539,39.507819,14.633265,37.625469,19.671187,23.962824,,,
2007-04-20,11.837131,,21.319138,31.597907,1066.830843,48.308228,55.35686,44.950001,67.959876,43.047372,51.728061,72.957152,42.985714,24.612733,46.639999,36.289868,19.555585,480.111985,54.229241,26.783412,23.767074,62.557317,37.952374,44.536261,22.899929,30.784104,55.578122,33.360255,30.061543,31.934529,65.201832,14.107744,14.553136,33.485965,48.880126,6.346809,,26.874725,102.764731,18.704385,63.247213,24.641455,19.894405,,240.999421,195.832006,27.941706,30.249341,40.547363,15.740022,76.417358,16.313407,48.149231,41.354903,19.638286,40.680077,69.396037,27.041822,10.555152,35.371041,16.732455,43.265118,51.804033,60.295542,12.786492,50.786627,35.232779,59.443385,22.897058,11.664572,30.953527,43.535325,17.379378,38.498864,50.398122,17.920121,47.25831,,35.664295,42.525473,14.337766,64.352442,24.131596,78.431627,23.699984,50.188299,40.790908,26.204428,47.960837,24.191146,54.861913,26.875723,53.711505,,21.862011,38.119894,28.089758,39.451077,61.923205,34.034922,21.289212,52.353978,24.34392,30.366034,29.866732,31.096415,20.727194,28.748671,26.936649,,47.128728,16.594596,57.208591,,,31.638901,49.604877,55.07333,30.043994,39.086549,14.744817,37.928127,19.729005,24.075019,,,
2007-04-19,11.746047,,21.094339,31.433676,1058.085051,47.256872,55.669508,44.639999,67.009449,42.414049,49.98966,72.722535,42.876228,24.511483,45.860001,35.922597,19.385062,477.146123,51.813014,26.524692,23.469028,66.458551,36.903023,44.697859,22.636907,30.678466,54.416259,33.008238,29.754792,31.757939,63.810033,13.968854,14.581541,33.106121,48.473236,6.338619,,26.540758,101.134147,18.631977,61.983061,24.550268,19.730207,,235.58981,194.888443,28.268355,30.0179,38.701433,15.656319,76.183047,16.055749,48.01614,41.000701,19.510103,40.317341,69.563341,26.611112,10.481332,35.678233,16.611095,42.76915,51.135494,60.163708,12.758915,49.911882,34.315865,59.213951,22.636685,11.653677,30.582515,43.418836,17.159849,37.411871,49.9293,17.986566,47.124979,,35.598616,42.256957,13.939244,63.574016,23.885097,77.657041,23.367104,49.493483,40.889338,26.196366,46.924088,24.038416,54.236597,26.704592,53.504553,,21.631337,38.244742,27.965946,38.325264,60.137554,33.639268,21.096375,51.408122,24.219316,30.248467,29.663943,30.778129,20.607434,28.527368,26.848242,,47.007552,16.425264,56.78086,,,31.061846,49.126778,53.987054,29.637992,38.546224,14.661153,37.848481,19.413235,24.079693,,,
2007-04-18,11.762962,,21.385473,31.762138,1050.259924,47.3651,53.606019,44.990002,67.570658,43.066,49.557177,73.418557,43.642627,24.150502,45.790001,36.246147,19.275927,476.247374,52.152798,26.421759,23.698949,66.750717,37.201316,44.455463,22.798115,30.379678,55.096373,33.367023,29.754792,31.998101,64.980208,14.499157,14.534199,33.135913,49.013536,6.404135,,26.928467,101.69024,18.969868,61.259558,24.641455,18.938198,,237.767636,192.631088,28.568519,30.118192,38.030901,15.591639,76.595111,15.717114,47.639049,40.984959,19.476173,39.726216,70.101637,26.619557,10.469828,35.751375,16.327923,42.917938,51.016111,59.775955,12.88393,50.006218,34.001101,58.661892,22.565674,11.743019,31.039445,42.774273,17.132407,38.0596,49.846122,17.793877,47.228681,,35.278426,42.256957,14.029817,64.078711,23.979903,78.047764,23.164997,49.12992,41.007459,25.760969,48.87137,23.483223,53.792099,26.759043,53.265762,,21.579436,38.253064,27.818921,38.031918,60.712066,33.905903,21.080947,52.138258,24.252107,30.122501,29.566605,30.889528,20.598879,28.665683,26.945956,,47.056023,16.447628,57.200364,,,31.079879,49.219043,54.199009,30.163946,39.04076,14.677089,38.143176,19.479946,23.738436,,,
2007-04-17,11.756456,,21.742942,31.959212,1045.656885,47.38829,53.686415,45.07,67.534523,42.935607,49.38758,70.736136,43.204684,24.220937,45.619999,36.35108,19.29639,472.113093,50.86721,26.394047,23.843715,66.269509,37.515589,44.924094,22.772661,30.511497,55.230981,33.746117,29.950773,32.153501,65.192965,14.814814,14.411108,33.046536,48.613312,6.428703,,27.38527,102.312318,19.058359,61.092589,24.690556,19.162762,,236.164245,190.986942,28.762744,30.426778,37.581251,15.679148,78.46959,15.444732,47.727778,39.497316,19.442242,39.544849,69.803391,26.84758,10.512011,35.846457,16.636379,43.025399,51.039986,59.931054,12.790168,50.392132,34.220066,58.496989,22.762926,11.799675,32.336004,41.966624,17.27876,37.933033,49.755387,17.87361,47.332385,,35.606825,42.180236,14.056989,66.294218,23.847173,78.513881,23.29577,48.968334,41.086203,25.244942,49.240993,22.798003,53.972911,26.883503,52.676752,,21.602503,38.26971,27.277245,38.190481,60.867343,33.931709,21.134941,52.320792,23.976665,30.1309,29.485488,31.056627,20.650205,28.458211,26.973875,,46.36129,16.447628,57.044077,,,30.448723,49.017737,54.879036,30.486903,39.40708,14.681073,38.071493,19.577791,23.219537,,,
2007-04-16,11.896988,,21.698718,31.844252,1037.371379,47.597016,53.28444,45.200001,67.498388,43.215017,49.65894,70.62665,43.145731,23.824738,45.459999,36.368571,19.412345,475.708091,50.295836,26.207978,23.750043,65.573469,37.606142,43.954512,22.586,30.713618,55.167223,34.050745,29.839999,32.450171,66.212438,14.772727,13.975556,32.614557,47.766184,6.576113,,27.296981,102.236913,19.098583,61.362913,24.802785,19.24486,,236.89851,190.649236,29.054077,29.747887,37.376149,15.671538,77.710101,15.231245,46.596506,39.332023,18.952133,39.229136,69.832489,26.400682,10.488043,35.180873,16.565585,42.4881,50.841018,59.837997,12.753399,50.477893,34.432188,58.841133,22.668245,11.847615,32.812449,42.595656,17.287907,38.297845,48.817743,17.900188,47.20646,,35.623246,42.118862,14.061517,66.354096,23.651238,76.998987,23.33738,48.612845,41.617748,25.406201,48.546822,22.998203,53.551014,27.147982,52.366327,,21.838944,38.394558,27.478437,38.1112,60.688775,33.79409,20.942104,52.619481,23.983222,30.038525,29.485488,31.351042,20.607434,28.326811,26.890119,,46.377447,16.489162,56.904244,,,30.061014,48.673841,55.497242,30.76372,39.654347,14.65717,38.111316,19.577791,23.186814,,,
2007-04-13,11.742143,,21.554993,31.778561,1026.630956,47.411484,52.730601,42.41,67.85973,42.944923,48.641338,71.189724,42.46355,23.76751,45.57,35.599051,19.316852,463.754734,50.213137,26.291118,23.996996,64.499339,37.574182,43.760594,22.636907,30.8718,54.557953,33.380562,29.584375,32.407791,66.575898,14.638047,13.824059,32.190024,47.30593,6.567924,,27.320013,101.709095,18.953775,60.997185,24.816814,18.935783,,232.912492,183.52166,28.842195,29.231,37.100047,15.667734,76.700144,15.061926,46.101111,38.639363,18.805101,38.208104,70.007069,26.257337,10.488043,34.844424,16.585812,41.983863,50.371447,59.496772,12.788329,50.066249,34.356919,57.349849,22.573564,11.690722,32.480497,41.850135,17.040936,38.171275,48.69676,17.720787,46.947207,,34.933604,41.712248,13.930186,65.011104,23.670201,77.5268,23.08772,48.192727,41.755554,24.857923,47.735457,22.657657,52.9709,26.813494,51.777317,,21.562137,38.21977,26.797476,37.587934,60.098739,33.458644,20.895824,52.312494,23.412662,29.753003,29.250255,30.937272,20.436346,28.160835,26.676078,,45.496914,16.342196,55.670414,,,29.619203,48.145418,54.269662,30.643764,39.681824,14.561553,37.41042,19.408786,23.130717,,,
2007-04-12,11.99588,,21.156988,31.548637,1022.488296,47.148645,51.488935,42.27,67.426119,42.907667,47.920535,71.048956,42.345643,23.820337,45.07,35.415415,18.791641,464.204109,50.100365,26.263402,23.733013,63.442399,37.547549,44.180748,22.0345,30.783919,54.671303,33.441489,29.541772,32.492554,66.442922,14.330807,13.454786,31.728249,47.446006,6.62525,,26.813305,102.312318,18.921601,61.49012,24.676526,19.073419,,233.461941,184.010461,28.88634,29.331292,37.068495,15.644905,77.298037,15.091374,45.783172,38.725946,18.725928,37.576674,69.948879,26.383819,10.528309,34.1057,16.40883,42.124387,50.594293,59.489016,12.860029,49.886152,31.722502,57.407208,22.518334,11.817108,32.437541,42.215131,17.104967,38.067045,48.515283,17.581253,47.050908,,34.974654,41.627856,13.889428,64.42087,23.619636,76.231261,22.980722,48.435104,41.34213,24.994993,47.888714,22.913582,53.023637,26.76682,51.530565,,21.550602,38.228095,26.573066,37.469009,60.083208,33.432838,20.826402,52.287604,23.314289,29.32472,29.258366,30.865657,20.419239,28.16775,26.531832,,45.206095,16.220787,55.4401,,,29.889701,47.944112,53.554308,30.616084,39.498662,14.346416,37.091829,19.537763,23.112018,,,
2007-04-11,12.047928,,21.005893,31.343349,1020.186777,47.071338,50.327666,41.68,65.845254,42.209149,47.530456,70.360756,42.539348,23.763109,43.68,35.441648,18.771179,465.552233,49.88234,26.085253,23.349809,63.519733,36.876392,43.655555,21.881779,30.766343,54.239146,32.940543,29.473605,31.849766,65.113177,14.145623,13.341164,31.169653,48.07969,6.658007,,26.723864,101.049315,18.921601,60.997185,24.515196,18.520461,,232.033359,183.903805,28.647974,29.292719,36.595177,15.496521,76.885979,15.069288,45.760991,38.686591,18.714619,37.341569,70.276217,26.324794,10.52735,33.96673,16.191394,41.3391,50.466952,59.116776,12.777299,49.037137,31.236675,56.926844,22.17906,11.76481,31.414353,40.27367,17.004349,37.121511,47.796927,17.302187,46.69536,,34.564153,41.482091,13.9166,62.43632,23.632277,76.731656,23.147163,48.216963,41.007459,24.81761,47.906744,21.962119,53.091446,26.821272,51.005233,,21.556369,38.278035,26.441515,37.476939,59.601857,33.200605,20.803261,51.49939,23.353639,28.99721,28.909569,30.595115,20.20538,28.292233,26.289872,,45.254566,15.862953,55.25091,,,29.105263,47.818295,52.856618,29.914809,38.866755,14.195025,37.163512,19.511078,22.831533,,,
2007-04-10,12.263929,,20.908228,31.285868,1026.477559,46.901265,51.024427,41.860001,66.034957,42.237088,47.835736,71.041133,43.010979,24.009632,44.419998,35.82641,18.955344,470.94473,50.333423,26.116925,22.7452,63.597074,36.993578,44.172666,22.051469,30.757557,54.579206,33.285788,29.814439,32.146436,65.77805,14.305555,13.435848,31.743145,48.186412,6.707144,,26.926404,102.104959,18.98596,62.094369,24.466096,18.660512,,233.017379,185.787911,29.009936,29.4933,37.060604,15.492717,77.93633,15.223884,45.598324,38.757431,18.880503,37.402025,71.323706,26.653644,10.546524,33.871649,15.796975,40.892729,50.578375,59.32616,12.898638,49.345871,31.38037,57.364189,22.407872,11.769168,32.007958,40.957065,17.242172,37.478877,47.94816,17.275608,46.821282,,35.303056,41.658545,14.111333,62.556077,23.651238,78.493312,23.450324,48.927938,41.361821,25.204628,48.898418,22.189149,53.33253,27.070193,51.299735,,21.798575,38.844005,26.627234,38.008131,60.222955,33.458644,20.942104,51.814676,23.550384,29.123177,29.02313,30.730385,20.393575,28.361389,26.522526,,45.626166,15.95241,55.678641,,,29.628222,47.902174,53.421838,30.182401,38.921704,14.234864,37.52989,19.551105,23.004498,,,
2007-04-09,12.185857,,20.963192,31.474736,1031.540882,46.661619,51.086956,41.66,65.212912,41.417496,47.793337,70.407677,42.834119,23.934793,44.389999,35.817665,18.866672,463.574973,50.626627,26.409883,22.53231,63.098676,36.444932,44.293865,22.229647,30.669679,53.481102,33.631034,29.746272,32.937561,64.669929,14.200336,13.615751,31.817627,48.07969,6.61706,,26.360821,102.981518,18.881376,62.197342,24.395951,18.761927,,233.871525,185.69015,28.780397,29.377582,37.163157,15.728608,78.065607,14.796908,45.568751,38.568523,18.710849,37.334853,71.309154,26.560891,10.386422,34.003303,15.832371,40.462888,50.833058,59.582079,12.850838,49.989065,31.236675,57.378484,22.542003,11.745199,31.098017,41.073551,16.986055,36.987498,47.630574,17.275608,46.858318,,35.040335,41.750607,14.102275,61.221641,23.581714,78.164291,23.378993,49.590436,41.361821,24.84986,49.47539,22.114848,52.805153,26.976848,51.785273,,21.913912,38.785743,26.59628,38.428332,59.625153,33.389833,20.84183,51.043056,23.445452,29.081189,29.031243,31.072541,20.410684,28.354474,26.382934,,45.448443,16.00353,55.579933,,,29.628222,47.902174,53.527815,29.554946,38.390536,14.131281,37.593609,19.568896,22.939052,,,
2007-04-05,12.319881,,20.893572,31.729291,1031.540882,46.630696,52.105304,41.68,65.122571,41.259163,47.454135,70.77524,42.825695,23.789522,45.02,35.686496,18.975806,463.48512,50.844651,26.378211,22.660045,63.038525,36.199906,44.342346,22.110861,30.520284,53.566118,33.387333,29.746272,31.411824,63.721378,14.18771,13.672562,31.884658,47.826214,6.559734,,25.821986,102.566799,18.792876,61.872576,24.564297,18.911637,,235.519886,184.79253,29.080561,29.331292,37.281484,15.903624,77.984806,14.414102,45.509598,38.387487,18.669378,37.267678,70.348958,26.468138,10.354786,33.483999,15.968901,40.61168,50.801225,59.520037,13.007106,49.354446,31.161405,57.378484,22.526223,11.653677,31.172225,39.590275,17.077525,37.188517,48.152323,17.169297,46.66573,,35.549355,41.459076,14.220021,61.452598,23.512189,77.89696,23.343326,49.372296,41.420881,24.84986,49.881074,21.2996,52.933234,27.007964,51.6818,,21.913912,38.486113,26.650447,38.269766,59.951227,33.415635,20.895824,51.233886,23.452009,29.07279,29.06369,30.603071,20.410684,28.147003,26.438771,,45.634246,15.9588,55.530582,,,29.592155,47.952498,52.750641,29.693357,38.253167,14.139249,37.840514,19.475499,23.055921,,,
2007-04-04,12.266532,,20.626081,31.794985,1032.921831,46.383319,50.631383,41.529999,64.860605,40.793484,47.750938,70.595367,42.859384,23.675064,44.91,35.616538,18.948523,461.597713,50.731885,26.200061,22.447155,62.969779,36.08272,43.994911,22.144801,30.397254,53.523613,33.549802,29.516208,31.659049,63.349051,14.191919,13.587346,31.810177,47.385975,6.584302,,25.83345,101.897599,18.728519,61.991395,24.627426,18.81988,,235.275136,185.556833,28.992279,29.400725,37.273597,15.637296,77.734339,14.266869,45.317357,38.222194,18.646757,37.052724,70.596284,26.451275,10.278091,33.081724,15.534029,40.710873,50.490828,59.837997,12.950115,49.560269,31.045079,57.028349,22.486773,11.677647,31.000388,39.652403,16.976907,37.039613,48.190131,17.149363,46.702766,,35.836708,41.23659,14.192849,61.067667,23.448982,77.567927,23.108527,48.952175,40.574349,24.672477,49.637664,21.26245,52.646942,26.992406,51.6818,,21.691888,38.286357,26.573066,38.095343,59.865826,33.149,20.84183,50.902006,23.438896,28.871247,28.974463,30.642856,20.333695,28.02252,26.327098,,45.480757,15.715983,55.39897,,,29.213464,47.860236,52.432705,29.554946,37.877687,13.979888,37.856444,19.399891,22.915679,,,
2007-04-03,12.29646,,20.765322,31.597907,1037.831757,46.081828,49.782761,41.189999,64.896733,40.681722,47.420215,70.306013,42.834119,23.745499,44.810001,35.660262,18.784821,462.047088,50.551447,26.136717,22.344967,63.897829,36.135987,44.075708,21.932686,30.133619,53.374833,33.773195,29.754792,32.181756,62.577796,14.225588,13.530534,31.862312,47.572744,6.61706,,25.757021,101.445179,18.945735,61.294325,24.774727,18.810222,,236.064346,186.410015,28.921651,29.03042,36.87128,15.557397,77.645462,14.215337,44.836751,38.222194,18.469565,36.777314,70.763588,26.729532,10.390257,33.103665,15.33682,40.834866,50.737553,60.070645,12.804876,48.025178,31.051923,57.292735,21.989697,11.592663,30.656723,39.473789,16.793968,36.980052,47.940599,17.056341,46.591659,,35.885966,40.883682,14.260779,60.691285,23.505867,78.630408,23.408945,49.137997,40.397168,24.245143,49.231979,21.278962,52.707215,27.249105,51.952424,,21.748942,38.45282,26.704615,38.134984,59.625153,33.243614,20.749267,50.819037,23.438896,28.703293,29.088024,30.595115,20.213933,28.147003,26.187504,,45.610009,15.632914,55.596381,,,29.393791,47.877012,51.584881,29.471902,37.740315,13.916144,38.230788,19.471051,22.826859,,,
2007-04-02,12.185857,,20.450196,31.860675,1030.313424,46.058637,49.62197,40.419998,64.372795,40.70035,47.242136,69.469224,42.471974,23.243648,44.310001,35.336712,18.825745,458.811612,50.183064,26.152553,21.919186,63.218978,36.322418,43.558597,21.550878,30.247859,53.013526,33.211325,29.371355,32.210009,62.152282,13.888889,13.341164,31.810177,46.959075,6.62525,,25.50098,99.974824,18.736559,60.41507,24.753685,18.474584,,229.036364,182.766238,28.489064,28.382385,36.405853,15.336725,76.926373,14.082828,44.437479,37.7027,18.292372,36.535491,70.508991,26.206746,10.239952,32.781845,15.599766,40.297565,50.403283,59.155548,12.541976,47.068961,30.798743,56.228055,21.887125,11.595932,30.539559,39.271875,16.592732,36.913046,47.933036,16.837074,46.680545,,35.368737,40.438709,14.152091,60.580084,23.436344,77.184064,23.244009,48.418945,39.511269,24.108073,48.438641,21.04574,52.631877,26.969068,51.514648,,21.583485,38.128219,26.317703,37.580007,59.128278,32.822154,20.610424,50.503751,23.150335,28.409375,28.885235,30.268874,20.051401,28.112425,25.940892,,45.052608,15.479557,54.551741,,,28.997066,47.407299,51.390586,29.499583,37.657893,13.800607,37.840514,19.302048,22.616494,,,
2007-03-30,12.089566,,20.446533,31.647177,1031.387485,46.429703,49.916755,39.790001,63.866914,40.029771,47.698827,69.531789,42.96887,23.186419,44.380001,35.459136,18.744717,461.418007,50.393569,26.441555,22.098015,64.843062,36.407645,43.502038,21.661179,30.001799,52.39717,33.461796,29.337271,32.393664,61.3633,13.95202,13.113919,32.0932,45.831789,6.461461,,25.294618,101.256674,18.599803,60.51805,24.802785,18.472168,,228.851547,183.637198,28.021161,28.343812,36.334855,15.272046,76.158809,14.082828,44.555781,37.812119,18.096328,36.078713,70.574457,26.552459,10.171021,32.950069,16.009354,40.462517,50.260024,59.271875,12.115636,47.02618,30.223961,56.278074,21.989697,11.57741,30.379444,39.295172,16.583584,36.712027,48.061585,16.783918,46.784246,,35.023915,40.246911,14.201907,59.108779,23.164563,76.258679,23.226338,47.877633,38.822234,24.269332,47.753488,20.959056,52.812689,27.202434,51.737517,,21.634833,38.194802,26.64271,37.223234,58.57705,32.710338,20.55643,50.014228,23.366755,28.258216,28.836565,30.276829,19.948748,27.455431,25.71289,,45.884671,15.415658,54.3132,,,29.348709,47.424075,50.542762,29.010539,37.300729,13.728895,38.326364,19.150833,22.822183,,,
2007-03-29,12.198869,,20.450196,31.762138,1031.080597,46.507008,49.872092,39.810001,64.589597,40.318493,47.749569,70.196527,43.112042,23.42854,44.279999,35.467881,18.846003,461.957235,49.762054,26.461348,22.021374,65.006332,36.84443,43.38892,21.576332,30.019375,53.098537,33.42795,29.303188,32.520809,62.099094,13.905723,12.934016,31.95169,46.091931,6.510597,,24.973609,101.511156,18.430862,60.71608,24.936057,18.411802,,230.230171,184.143764,28.286012,28.405528,36.24019,15.218779,76.409276,14.053382,44.614934,37.905906,18.137799,35.877194,71.360074,26.257337,10.261971,32.818415,15.938561,40.388289,50.411241,59.0082,12.023193,46.949172,30.073424,56.04227,21.895016,11.43686,30.738725,38.774862,16.611026,37.449097,48.084269,16.883585,46.858318,,34.687305,40.1817,14.18832,60.451771,23.328894,74.853463,23.073183,48.273518,39.078161,24.503155,47.636289,20.907458,52.857896,27.233547,51.729556,,21.435145,38.45282,26.727831,37.040884,59.190383,32.624327,20.502436,50.711175,23.301172,28.266613,28.869012,30.22113,19.991521,27.738975,25.750116,,45.933142,15.265495,54.453032,,,29.483958,47.482789,50.631079,29.379629,37.52968,13.669136,38.43787,19.035198,22.555722,,,
2007-03-28,12.132506,,20.431876,30.867083,1030.313424,46.275092,49.77383,39.34,63.30684,39.945948,47.242136,69.954089,42.758321,23.226039,44.84,35.205547,18.650183,458.002743,49.799641,26.477184,21.936218,64.86884,36.881717,43.396999,21.805417,29.834831,52.482186,33.367023,29.166854,32.739779,61.469675,13.935185,12.773051,31.772938,46.125285,6.535166,,24.537956,101.482881,18.117104,60.858662,24.936057,18.119628,,230.70968,183.752723,27.641542,28.366955,36.311187,15.138881,76.158809,13.884064,44.36354,37.507309,18.062397,35.6085,70.690847,26.156154,10.213146,32.789161,15.908221,40.14086,50.427159,59.233098,11.894875,46.444342,29.580753,55.970816,21.808224,11.454292,30.387248,38.860286,16.620173,37.054504,47.554956,16.730762,46.673136,,34.892555,39.967924,14.165677,59.29697,23.158241,74.620404,22.943593,48.435104,39.196282,24.753106,49.38524,20.647404,53.038709,27.046857,52.032025,,21.241162,38.577665,26.418301,36.977457,58.662451,32.512511,20.386734,50.395892,23.183125,28.13225,28.877122,29.990373,19.965858,27.579914,25.745463,,45.569618,15.271885,54.370778,,,29.438876,47.315034,49.871568,29.065902,37.346519,13.689055,38.246718,19.084121,22.948402,,,
