Date,AAPL,MSFT,AMZN,JNJ,FB,XOM,BRK_B,JPM,GOOGL,GOOG,GE,WFC,T,PG,BAC,PFE,CVX,CMCSA,VZ,PM,HD,MRK,UNH,V,C,KO,PEP,CSCO,INTC,DIS,ORCL,MO,IBM,AMGN,MMM,MCD,MDT,MA,ABBV,BA,WMT,CELG,HON,BMY,GILD,PCLN,SLB,UTX,UNP,SBUX,ABT,AGN,QCOM,LLY,CVS,USB,GS,TXN,TWX,UPS,ACN,DOW,NKE,DD,COST,LMT,MDLZ,NEE,CL,WBA,LOW,MS,AXP,CAT,DUK,PYPL,BIIB,MET,GD,AIG,COP,KHC,FDX,DHR,MON,BK,BLK,SPG,SO,GM,RTN,OXY,F,COF,EMR,KMI,HAL,EXC,ALL,FOXA,TGT,FOX
2006-07-26,8.24148948495,18.8085704463,26.26,44.5367078432,,49.5761406726,60.7,34.2408164392,193.346843183,,22.1260039584,26.3468384642,16.7723883855,41.2217857028,41.4174960721,15.8559700899,45.8230993512,9.19790855356,17.4929932798,,26.0925241096,26.4061684919,45.0156479353,,412.544023764,16.0194553848,46.8269240475,15.0931310236,12.4937559721,24.7872966105,13.6784850101,10.4141814251,59.5700901727,61.3155256668,51.9134676769,24.2790624254,40.3939231503,4.45085911611,,60.7148865978,33.7247908382,24.455,29.002255711,17.0602063289,14.8281338492,26.59,55.9569179431,47.9896017167,16.7992048953,15.2683996831,16.9780757199,21.8273330028,27.9079700746,35.9699667214,28.7353722311,23.8726762597,129.748405048,23.5150042538,34.2390697905,49.5463405669,22.7957931598,25.2782704818,8.56182053893,26.3190060337,42.5111444914,55.6471100774,15.7157469776,30.0693145166,23.1748978553,39.0222431687,24.0772655363,45.6377151415,43.3898750443,51.8427707731,31.3275350798,,40.97,40.4251161686,53.3235780413,919.020625429,35.5696255568,,99.8292941481,23.4446552968,36.2097366433,27.3381699325,98.1333714743,53.5090324579,20.1872778505,,34.5493844586,38.2696277619,5.41481128263,66.9380321549,27.6253758053,,27.8479627277,38.1294330824,43.2453792778,13.367015583,36.1352902251,13.9984824654
2006-07-27,8.18084285808,18.4226744585,26.56,44.9027629762,,49.479370428,60.9,34.2791600186,191.792043665,,22.1056924493,26.0531043069,16.8747283824,41.0544835903,41.4418640831,16.196958694,45.9792373193,9.62216632817,17.4354333259,,25.5812008705,26.9319259532,44.0624173141,,410.634499564,15.9690004072,45.9879692555,14.8828031107,12.4723381047,24.6815323503,13.541882297,10.4246230157,59.8214739107,61.0248472661,52.4321513244,24.4763958791,40.3210683791,4.43560338649,,59.8106223293,33.6166738078,23.0,29.0098939137,15.7801985435,14.5546836579,26.39,55.8898836,47.880834609,16.9346497483,15.0709247901,17.0213319638,21.8471760328,27.5409698964,36.0606690871,28.7266645426,23.7004455339,130.52312751,23.5789254342,34.4088853878,49.9992188088,23.0133564031,22.7423066513,8.45051687193,25.9986803269,41.0125329848,56.4219612524,15.7303526904,30.0693145166,22.968292374,38.956576794,23.8260245047,46.0696624841,43.0041872661,52.2789212758,31.0409715442,,41.33,40.1853651448,53.4255351695,921.614573732,35.637387153,,95.2992567988,23.7781131949,36.2903819365,27.1113643746,98.5165552755,53.2761381865,20.1872778505,,33.9404853853,38.3055380817,5.47898682376,64.360547882,27.5895498738,,28.15254982,37.2397249745,42.8985718429,13.4272273649,36.3086009696,13.9898838889
2006-07-28,8.4634303322,18.7159554092,27.17,45.1611548348,,49.8738952712,60.86,34.8773198579,194.660899549,,22.356201062,26.9231523171,17.0907794871,41.3236217712,41.961714985,16.4874304679,44.838751291,9.74661527539,17.6499749724,,26.0098100562,27.0239335089,42.6281170335,,419.487748128,16.0446828736,46.4589614194,15.2109146547,12.9792276327,25.0949744582,13.7240192478,10.5316493193,60.4577889976,60.8398701021,53.0109722064,24.8710627864,40.879621625,4.41462675827,,59.9625995173,34.3348797954,23.485,29.2237635897,16.0624566705,14.8566677822,27.1,54.6748861304,48.2848267232,17.2277766688,15.2728877488,17.2376131832,22.2440366329,28.5542095189,36.8705116375,28.3783570004,23.9625357689,133.569195372,23.4749478119,34.6636087836,51.1387189014,23.3034407275,23.074558597,8.55111826326,26.2405589218,41.4509565639,57.2181386066,15.910489815,29.9301047272,23.2606586211,38.5215370616,24.0353920311,46.8981516496,43.7587937887,52.6411479645,31.194487724,,41.84,40.7190045203,52.7510495523,929.243833449,35.6059470232,,98.54703151,24.0346192704,36.9440332603,27.4191719175,99.6201246228,54.018882079,20.2051955527,,33.7525535725,38.2804008578,5.4870087664,66.0873772793,27.7221058204,,28.3788145172,37.3485381963,42.9890433476,13.5476509287,36.6000781308,14.161855418
2006-07-31,8.76924417406,18.5693149338,26.89,44.8955854246,,50.4247412787,60.94,34.9846818803,193.898546237,,22.1327744615,26.8971252399,17.0509805994,40.879907473,41.8561202706,16.4116552225,44.6554588936,9.72398819407,17.6970694802,,26.100043569,26.4653162063,42.6102996387,,419.314155019,16.0374750196,46.6429427335,15.0426523245,12.8507204284,25.0853595255,13.6329507724,10.4376750039,60.8112973792,61.4036100306,52.9207663547,24.9415390199,40.8958115742,4.37362698492,,58.8303694668,34.3657703755,23.945,29.5598445092,15.7342495461,14.6283963182,26.88,56.0155729934,48.3159030397,17.1833022395,15.3626490638,17.2195897482,22.2142720879,28.1313614875,36.7798092719,28.4915569516,23.9625357689,134.475972799,23.8188737935,35.0244669277,50.3352252464,23.5774092561,23.4474944545,8.4547977822,25.9267704743,42.162183696,56.6423317701,15.7741698288,30.0275515798,23.1242210391,38.398412609,23.7422774941,47.089341457,43.6497950687,52.3898069968,31.0307371323,,42.05,40.2163007608,52.5628210079,925.734373979,35.9675085161,,98.0041757946,23.8917087426,36.4941174141,27.2247671536,98.9840395129,53.8363433257,20.1753327156,,33.8803472052,38.693369535,5.39074545471,65.7981546217,28.273825166,,29.0315011436,37.0605031974,42.8382575064,13.5476509287,36.1746790307,14.2392426061
2006-08-01,8.66859658054,18.5152894956,26.32,44.9888935957,,50.7522713372,60.91,34.9003260055,188.336376351,,22.0447579219,26.7632716998,16.9202128255,40.683509341,41.8561202706,16.4116552225,44.9745234373,9.67024887596,17.4092697104,,25.6714343833,26.8267744609,42.6013909413,,421.05008611,15.9690004072,46.4883984297,14.706127664,12.6079845981,24.7969115432,13.4143864314,10.4180970215,59.8136181689,61.711905304,52.5524257934,24.7230626962,40.8553367013,4.29067395512,,59.4002839217,34.0491419294,23.32,29.5980355228,15.6226591238,14.4357922704,26.01,55.9904351147,47.9196800046,16.8072911552,14.7926647135,17.1258678865,22.0753708779,27.5090568374,36.4688297325,28.56121846,23.8876528446,133.164226812,23.3149822391,34.4937931864,50.2621803686,22.9569511178,23.2372942439,8.42162072761,25.6391310641,41.7546265753,57.1470513429,15.8033812544,30.2085243061,22.8162619255,38.3327462343,23.574783473,46.6927996343,43.6917176533,51.5322907542,31.5424577314,,41.03,40.7267384243,52.4608638797,920.851647761,35.983228581,,96.6002385995,23.4043471992,36.6299410658,27.0141619926,97.5279410685,53.1187771923,20.3963177099,,33.6473117573,38.7041426309,5.31800676042,66.9465387036,28.4816155689,,29.3534932127,37.7133825283,42.0315532555,13.5390492456,35.9619794806,14.161855418
2006-08-02,8.79505124932,18.754545008,26.09,45.3262385222,,50.9755872862,60.82,34.8849885737,184.183556996,,22.0718399341,27.127650781,17.3864283671,42.4001744947,42.2053950953,16.1717002789,44.7844424325,9.85409391162,17.5453205107,,25.6488760051,26.9647857945,43.2695432459,,422.872813755,15.9690004072,46.5104761874,14.706127664,12.5580095742,25.1718939202,13.4872412117,10.4415906004,59.9550215215,62.3373042873,52.3269111641,25.0824914868,41.2277055319,4.76932247189,,59.7422325947,34.2653759902,23.265,29.4911006847,15.5504535564,14.6474189402,25.91,56.3842618807,48.3935938309,17.1347846802,14.9452589491,16.9960991549,22.5516035979,27.4212959252,36.8834691183,28.9008183137,23.9026294294,131.966928462,23.5469323197,35.3853250718,49.736257249,23.1745143611,23.7390624884,8.36168798384,25.9267704743,41.906461581,57.9716636026,15.7936441126,30.0971564745,22.999478107,39.1535759182,23.8678980099,46.8981516496,43.4066440781,52.30109842,31.3173006678,,42.17,40.3941805526,52.5628210079,919.7835514,36.1718693599,,96.7031939938,23.3237310041,37.5127948018,27.2166669551,97.4819590124,52.0550168717,20.4261805469,,33.8427608426,38.6682323112,5.62512569187,67.6100495065,28.4744503826,,29.3447907243,37.6365731953,41.7525994492,13.5906593443,36.0643903751,14.067271077
2006-08-03,8.97957183744,18.6850837302,26.69,45.2759956608,,50.8937047715,60.84,35.0153567438,188.276190564,,22.1598564737,27.2213236083,17.5683661394,43.2439590618,42.2135177656,16.1085542411,44.4653778889,9.85409391162,17.5243896184,,25.9947711374,27.3328160174,42.5568474544,,424.955931064,15.8644865251,46.2455430951,14.7734325961,12.4437809482,25.3834224405,13.4508138215,10.4637789804,59.9628772634,62.469430833,52.0788450718,25.2586820704,35.8769273351,4.76646202259,,60.3349436278,34.5433912112,23.475,29.4223568603,15.6160949813,14.7591768444,26.57,56.3339861233,48.7432023912,17.5714427136,13.7514334594,17.0213319638,22.3730163279,27.8122308977,36.6955856466,29.5190642011,24.0898367401,133.903734617,24.2027911682,35.3428711725,50.1087861254,23.4565407876,24.2815146447,8.36382843897,26.0444411421,40.7557120639,57.9787723289,15.8179869672,30.2850896902,22.69541721,39.6953235095,24.2950077638,48.0098849743,43.7084866872,53.7647899376,31.3991759636,,42.65,40.2163007608,52.8530066805,915.053410376,36.040868819,,98.6031889978,23.6315382946,38.6078729935,27.3381699325,98.3249633749,52.2060834261,20.161894439,,33.7675881175,38.402495945,5.54430492044,68.6903811984,28.92585712,,29.336088236,37.5277599735,41.9486210428,13.4186256817,36.544933803,13.9468910067
2006-08-04,8.813116202,18.7468270882,27.29,45.598985484,,51.1319084504,61.0,34.6012460859,187.503806287,,22.207249995,27.3524655665,17.6081650271,43.2439590618,42.4978112276,16.4053406187,44.5739956059,9.85409391162,17.6709058648,,26.100043569,27.175088779,43.2606345485,,425.218953097,15.8032197666,46.4883984297,14.5042128677,12.5586687123,25.2584283149,13.3142111084,10.4285386121,59.6329361072,60.5932338833,52.2066366951,24.9556342666,35.3102791145,4.77218292119,,60.4033333624,34.6515082416,22.97,29.1550197653,14.9334241624,14.5832175909,26.41,54.5910932015,48.6111280462,16.950822268,13.7379692622,17.0285413378,22.4127023879,28.1712528112,36.4558722517,29.4319873155,24.1946728341,134.687260743,24.0188307595,35.1518286256,49.4806001769,23.2309196464,24.3764437721,8.41948027247,25.9136959557,41.379034719,59.3863001515,15.8131183963,30.591351227,22.7811779758,39.9005309304,24.1023896395,47.9319928305,43.7755628225,54.0383080495,31.1433156641,,42.39,40.6107298644,53.143192353,916.579262319,35.9046282565,,97.8169841686,24.0456123879,38.5654281024,27.362470528,97.4436406323,52.7977607642,20.3914874832,,33.9028990227,37.7920205092,5.76252100331,67.3293333976,28.8864485953,,28.6050792144,37.591767751,41.9410817508,13.4100239986,37.1987879753,13.972686736
2006-08-07,8.67246764182,18.6928016499,26.78,45.4123691417,,51.5338771586,61.7,34.7162768242,189.560154036,,22.1327744615,27.1201569549,17.5058250302,43.2075890373,42.3678485021,16.4495428452,45.3682626613,9.79752620834,17.4249678797,,26.0850046502,26.8399183974,43.1982736668,,422.851754802,15.7167255193,46.4810391771,14.6472358484,12.4366004629,24.8257563415,13.3142111084,10.3241227061,59.3265621765,59.782857736,51.8683647511,25.0402057467,35.4559886569,4.87229864681,,60.6009037068,34.6128950164,22.565,29.2543164006,14.9465524474,14.7258872559,26.41,55.5044361269,49.0151201604,16.3726546868,13.8232425114,17.0645882077,21.8174114878,27.6047960144,36.0088391638,29.1533412818,24.1871845417,134.387936156,23.9788393663,34.7697435319,48.5821481808,23.2067459527,24.4374696396,8.33921320492,25.9071586964,41.1313039202,57.7228581794,15.9348326697,30.0832354956,22.999478107,39.7363649937,23.9935185258,47.5425321117,43.6833331364,54.0974471007,30.611126241,,41.97,40.5565925364,53.2137780571,912.612047267,35.4277862875,,96.553440693,23.7561269599,38.7097407323,27.5811758875,97.0604568311,52.7096386075,20.0470979168,,33.8653126601,38.5281820641,5.79484931188,66.6998487897,28.9366048994,,29.066311097,37.1373125305,42.1295640524,13.3584138998,36.8206554419,13.9898838889
2006-08-08,8.35891167739,18.785416687,26.36,45.6205181389,,51.5636526185,61.9,34.5015527794,191.089876141,,21.8958068548,26.7791878636,17.4603405871,43.4403571937,42.2866217987,16.5190034868,45.6194411318,9.68721918694,17.5505532338,,25.8143041119,26.9319259532,44.0267825245,,423.553146889,15.7888040587,46.8195647949,14.5488023852,12.4653224039,24.4796187627,13.4781343642,10.4807465651,59.4129753364,59.0341406434,51.5376099613,24.7794436829,34.7112509957,5.01246066268,,59.157120421,34.3348797954,21.62,28.9793411028,13.9225462191,14.6426632847,30.85,54.5240588583,48.075061587,16.3342449524,13.6167914869,17.1835428783,22.2241936029,27.0144044233,35.7302533265,29.5190642011,24.157231372,133.331496435,24.1548014964,34.3664314885,48.348404572,23.0375300968,24.3221985564,8.25252477196,25.6325938048,41.2831389259,59.0237551063,16.0906269396,30.3059711587,22.9643941573,40.1139466482,23.7087786899,46.9335571695,43.825869924,52.9294508392,31.0205027203,,41.73,40.5565925364,52.7902638323,910.628439741,35.4382663308,,95.8327529329,23.6645176472,38.2513359078,27.3219695355,96.1254883563,51.9480113957,20.2223136611,,33.6473117573,37.8566590847,5.95649085475,65.7697937881,28.4422070443,,28.7704264931,37.2973319743,42.1069461762,13.6164643937,36.1904345529,14.2908340648
2006-08-09,8.20535957958,18.8625958846,26.21,45.4482568998,,51.5785403484,61.8998,34.0107549625,189.053590322,,21.8551838365,26.1272249857,17.193119484,43.3094251058,41.8642429409,16.6642393737,45.8095221365,9.71833142375,17.7023022033,,25.1149943879,27.2473804299,43.6347998391,,419.344794364,15.7671804968,46.2455430951,16.6411444619,12.494044345,24.3546246371,13.6147370773,10.4624737816,59.4602974992,59.2631599894,51.3421639492,24.2156338153,35.2536142925,5.03915818951,,58.8607649044,33.9024116738,21.405,28.3530084801,13.8634689367,14.6664415622,31.43,54.155369971,46.8553161654,15.9440829133,13.2622342926,17.0573788337,23.6628132781,26.7511216867,35.6330722204,28.8921106251,24.052395278,132.06376877,24.386751577,33.6234882506,48.1511834021,22.5862878144,24.5120568111,8.22790953792,25.6260565455,40.1164067767,57.8365978014,16.2366840676,30.3825365428,22.9955798904,39.3341584486,22.9383061927,45.800580533,43.6497950687,50.6525973673,30.7237047728,,41.86,40.1002922009,52.1000925031,892.470801616,36.1037490787,,92.0982799941,23.1221905162,38.2258689731,26.9574606031,95.1138831213,51.507400612,20.1437686723,,33.4819317621,38.1870340265,5.92416254618,63.53179977,28.1717212612,,29.5362454681,37.2653280855,41.6319707762,13.4530324143,35.6705023194,14.0844682299
2006-08-10,8.26729656021,18.8780317241,26.49,45.6133405872,,51.8539633521,62.06,33.7806934859,187.679348168,,22.1192334554,26.0223114191,17.1817483732,43.8331534577,41.8479976002,16.5495333283,45.7212702415,9.57691216554,17.7598621573,,25.2729030352,27.1619448425,42.2272256507,,420.572230517,15.8212394014,46.5104761874,16.4560558986,12.7453613289,24.9892101981,13.7786603331,10.5146817346,59.7363434485,58.9372478432,51.4248526467,24.5750626059,35.1321896738,5.10685548969,,58.1284381249,34.6669535316,20.765,28.4446669127,13.6731088045,14.7092424617,30.96,53.8956118913,46.964083273,16.2554039186,13.4462449884,17.2015663133,23.7521069131,27.0463174823,35.561806076,29.4319873155,24.0449069856,133.489962393,24.9786241964,34.0480272437,48.5602347174,22.6024036102,24.6205472424,8.15513406333,25.6587428421,40.9634862823,58.5759053446,16.431426905,30.1876428376,23.3074372206,39.8020313684,23.4659123592,46.1900412518,43.5827189334,50.5047497393,30.7443941362,,41.58,41.2217082798,52.8059495444,920.393892178,35.6845473477,,93.8578812786,23.2321216914,38.5399611677,27.1275647716,96.4856811294,52.1116668296,20.1921040501,,33.9028990227,37.9500259161,5.97265500904,62.4596049172,28.4671658376,,29.6058653749,37.2397249745,41.9561603349,13.367015583,37.592676031,13.9468910067
2006-08-11,8.21310170216,18.8548779648,26.07,45.5559201742,,52.1456138527,62.04,33.6886688952,184.82052325,,22.0041349036,26.0747682024,17.1817483732,43.8331534577,41.7505255561,16.4539449571,46.0607006071,9.71833142375,17.8278875574,,25.0172414157,26.6821911591,42.3786735065,,417.678988156,15.7707844238,46.6061464706,16.4392296656,12.5012248302,24.8642160724,13.6511644675,10.5512273017,59.5312807433,58.4880175876,51.5150584984,24.4482053857,34.8569605381,5.11829728691,,57.94535643,34.5125006311,21.5,28.6127073725,13.2858243977,14.7544211889,30.92,53.5939573471,46.7310108995,16.0128161223,13.4193165939,17.0898210166,24.0894384231,26.5755998624,35.4775824507,29.5800180209,23.8876528446,133.032171847,24.4107464129,34.0692541933,48.5821481808,22.29620349,24.4239083357,8.18831111792,25.7829507692,40.5559291617,58.1635992147,16.4265583341,30.3755760534,23.198287155,39.7445732905,23.5329099677,46.2820956035,43.4317976289,49.5511325384,30.7030154093,,41.45,40.6958028083,53.0412352248,939.467041468,35.8312679535,,92.0421225063,23.2247929464,38.2088910167,27.265268146,96.0718426241,51.5703450097,20.1800202056,,33.8352435701,37.7704743173,5.95649085475,61.1151066097,28.5968732127,,29.4753280496,37.3229350853,41.963699627,13.0573549903,38.1283637867,13.5943493721
2006-08-14,8.25052196129,18.9320571624,26.53,45.8717324458,,51.7866593905,61.6,33.6579940317,185.286963105,,22.2207910011,25.9661077227,17.0509805994,43.4694532133,41.5312134569,16.6196314671,45.5176120222,9.72398819407,17.7493967111,,25.0097219563,26.8662062705,42.458851783,,418.380380243,15.8536747441,47.0624201294,16.9019510738,12.831527152,24.9411355344,13.9243698938,10.5146817346,60.4777239983,57.8626186044,51.5827128872,24.4693482557,34.3793570379,5.17073885747,,57.5105374047,34.8291290772,21.635,28.8036624403,13.39741482,14.6307741459,31.64,52.5214078568,46.9796214313,16.0876140261,13.4462449884,17.288078801,24.2382611481,26.7989912752,35.5167409303,29.8412486776,23.9550474764,132.380700686,24.7146810013,34.0692541933,49.1592027149,22.3928982648,24.6002052865,8.26001636494,25.7697524325,41.2751476099,59.0379725591,16.6115640296,30.5217463323,23.2567604045,39.9415724146,23.5329099677,46.0484191722,43.4317976289,48.7601477284,30.6719813641,,41.83,41.6470729994,52.9392780966,941.450648995,35.0138245782,,91.9578862746,23.3310597491,38.3447146684,27.3381699325,94.9069638686,51.7528837629,20.2827328833,,34.0757962904,36.7685763962,6.32826640336,62.0171118033,28.643711987,,29.1359310039,37.9609890611,42.5366858238,13.1433718216,37.9471752811,13.7491237483
2006-08-15,8.57440075583,19.070979718,27.77,46.2306100271,,51.3678791846,61.56,34.5398963588,191.074829695,,22.4780701169,26.2059101606,17.2613461486,43.9640855457,42.3597258317,16.8235533256,45.3886284832,9.81166813416,17.9953346962,,25.8970181652,26.9122100484,42.8775605606,,424.429886999,15.9726043342,46.7974870372,17.3730855985,13.0182197686,25.0372848618,14.3159643382,10.5668896876,60.7932050834,57.8626186044,52.4547027874,25.0190628767,35.0107650551,5.1955294181,,58.4183174751,34.2730986352,21.96,29.05572313,13.6468522346,14.7948442607,32.44,53.2587856314,47.2049247257,16.6010915283,13.5494705007,17.5404068903,24.4862990232,28.2829485176,36.0845388834,30.3898330565,24.1796962493,134.387936156,25.6264847664,34.1329350423,50.4009656363,22.6104615081,25.0273863596,8.31245751574,26.3768759213,41.4109999834,59.187255813,16.3145812026,30.7305610164,23.4282819361,40.7213606143,23.9851438247,46.9052327536,44.2786338375,49.8320430317,30.8892196806,,42.29,41.5542661515,53.9823779465,955.03073129,35.0924249027,,93.6987683965,23.6938326273,38.6757848194,27.7836808499,97.5739231246,52.9299439993,20.4096132499,,34.9252480841,37.2749119047,6.40100509765,62.8850790651,29.0760699038,,29.214253399,38.334798461,43.2453792778,13.2293886529,38.3489410978,13.8781023951
2006-08-16,8.77182488158,19.1329487829,27.95,46.3741610597,,50.5303187728,62.9,34.869651142,194.460280256,,22.8233657723,26.4007496413,17.1988050394,43.9495375359,42.4815658869,17.0465928584,44.7572880033,9.65610695014,17.9116111268,,25.9421349216,27.0633653185,42.886469258,,425.48197513,15.9762082611,46.5767094604,17.7516758415,13.3628830609,25.104589391,14.1520410824,10.5381753135,62.3784975356,58.6729947517,53.2139353729,25.3503011739,35.051239928,5.17455278987,,60.1347083646,34.4410661645,22.5,29.7866036523,13.8372123668,15.2180976002,32.0,53.1498548238,48.5062454781,17.1004180758,13.7514334594,17.7638974836,25.0716684083,30.1817755267,36.2607520412,29.9631563174,24.262067466,136.447993611,26.2503505004,34.2602967402,52.409699774,23.1986880548,25.5698385158,8.32101933628,26.6606401607,41.5148870926,59.620888122,16.2415526386,30.4312599691,23.2996407874,40.5879757906,24.1610125469,47.4079911361,44.4630932097,51.08874787,30.6823260458,,43.08,41.4073219756,54.5862778596,961.439309451,34.9509443185,,97.4800392417,24.0272905253,39.5925944683,27.9213842244,99.4208690462,53.1204994199,20.2283555834,,35.54166443,36.9086266432,6.67579572053,63.3360816619,29.7029888831,,29.4492205845,38.0189939679,43.2227614016,13.2121852866,38.9791619869,13.895299548
